person_id,first_name,last_name,team,description,all_nba_team_number,season,month,week,conference,type,subtype1,subtype2,subtype3
2544,LeBron,James,Miami Heat,NBA Player of the Week,,2012-13,,2013-02-04T00:00:00,East,Award,Kia Motors,KIPWK,
2544,LeBron,James,Cleveland Cavaliers,All-Rookie Team,1,2003-04,,,1610612739,Award,Kia Motors,KIART,
2544,LeBron,James,Miami Heat,NBA Player of the Month,,2011-12,02/01/2012,,East,Award,Kia Motors,KIPMO,
2544,LeBron,James,Cleveland Cavaliers,NBA Sporting News Most Valuable Player of the Year,,2005-06,,,,Award,Sporting News,SNMVP,
2544,LeBron,James,Miami Heat,All-Defensive Team,2,2013-14,,,1610612748,Award,Kia Motors,KIADT,
2544,LeBron,James,Cleveland Cavaliers,All-Defensive Team,1,2009-10,,,1610612739,Award,Kia Motors,KIADT,
2544,LeBron,James,Cleveland Cavaliers,NBA Player of the Month,,2009-10,11/01/2009,,East,Award,Kia Motors,KIPMO,
2544,LeBron,James,Cleveland Cavaliers,NBA Player of the Month,,2007-08,02/01/2008,,East,Award,Kia Motors,KIPMO,
2544,LeBron,James,Miami Heat,NBA Finals Most Valuable Player,,2011-12,,,,Award,Kia Motors,KFMVP,
2544,LeBron,James,Cleveland Cavaliers,NBA Player of the Month,,2007-08,01/01/2008,,East,Award,Kia Motors,KIPMO,
2544,LeBron,James,Cleveland Cavaliers,NBA Player of the Month,,2009-10,01/01/2010,,East,Award,Kia Motors,KIPMO,
2544,LeBron,James,Miami Heat,NBA Player of the Month,,2010-11,12/01/2010,,East,Award,Kia Motors,KIPMO,
2544,LeBron,James,Cleveland Cavaliers,NBA Player of the Week,,2007-08,,2008-02-24T00:00:00,East,Award,Kia Motors,KIPWK,
2544,LeBron,James,Miami Heat,NBA Player of the Week,,2012-13,,2012-12-17T00:00:00,East,Award,Kia Motors,KIPWK,
2544,LeBron,James,Cleveland Cavaliers,NBA Player of the Week,,2014-15,,2015-01-17T00:00:00,East,Award,Kia Motors,KIPWK,
2544,LeBron,James,Cleveland Cavaliers,NBA Player of the Week,,2009-10,,2010-01-26T00:00:00,East,Award,Kia Motors,KIPWK,
2544,LeBron,James,Cleveland Cavaliers,NBA Player of the Week,,2014-15,,2014-11-24T00:00:00,East,Award,Kia Motors,KIPWK,
2544,LeBron,James,Cleveland Cavaliers,All-Defensive Team,1,2008-09,,,1610612739,Award,Kia Motors,KIADT,
2544,LeBron,James,Cleveland Cavaliers,NBA Player of the Month,,2008-09,01/01/2009,,East,Award,Kia Motors,KIPMO,
2544,LeBron,James,Cleveland Cavaliers,NBA All-Star Most Valuable Player,,2007-08,,,,Award,Kia Motors,KAMVP,
2544,LeBron,James,Miami Heat,NBA Player of the Week,,2010-11,,2011-01-31T00:00:00,East,Award,Kia Motors,KIPWK,
2544,LeBron,James,Cleveland Cavaliers,NBA Rookie of the Month,,2003-04,11/01/2003,,East,Award,Kia Motors,KIRMO,
2544,LeBron,James,Miami Heat,All-Defensive Team,1,2011-12,,,1610612748,Award,Kia Motors,KIADT,
2544,LeBron,James,Cleveland Cavaliers,NBA Player of the Week,,2005-06,,2006-01-30T00:00:00,East,Award,Kia Motors,KIPWK,
2544,LeBron,James,Miami Heat,NBA Player of the Month,,2010-11,04/01/2011,,East,Award,Kia Motors,KIPMO,
2544,LeBron,James,Miami Heat,NBA Player of the Week,,2011-12,,2012-02-13T00:00:00,East,Award,Kia Motors,KIPWK,
2544,LeBron,James,Cleveland Cavaliers,NBA Player of the Month,,2009-10,12/01/2009,,East,Award,Kia Motors,KIPMO,
2544,LeBron,James,Miami Heat,All-NBA,1,2012-13,,,1610612748,Award,Kia Motors,KIANT,
2544,LeBron,James,USA,Olympic Gold Medal,,2008,,,,Award,Olympic,Gold,
2544,LeBron,James,Cleveland Cavaliers,NBA Player of the Week,,2009-10,,2009-12-28T00:00:00,East,Award,Kia Motors,KIPWK,
2544,LeBron,James,Cleveland Cavaliers,NBA Player of the Week,,2008-09,,2009-03-16T00:00:00,East,Award,Kia Motors,KIPWK,
2544,LeBron,James,Cleveland Cavaliers,NBA Finals Most Valuable Player,,2015-16,,,,Award,Kia Motors,KFMVP,
2544,LeBron,James,Cleveland Cavaliers,All-NBA,1,2015-16,,,East,Award,Kia Motors,KIANT,
2544,LeBron,James,Cleveland Cavaliers,NBA Player of the Month,,2015-16,2/1/2016,,East,Award,Kia Motors,KIPMO,
2544,LeBron,James,Cleveland Cavaliers,NBA Player of the Month,,2015-16,3/1/2016,,East,Award,Kia Motors,KIPMO,
2544,LeBron,James,Cleveland Cavaliers,NBA Player of the Month,,2015-16,4/1/2016,,East,Award,Kia Motors,KIPMO,
2544,LeBron,James,Cleveland Cavaliers,NBA Player of the Week,,2015-16,,2015-11-23T00:00:00,East,Award,Kia Motors,KIPWK,
2544,LeBron,James,Cleveland Cavaliers,NBA Player of the Week,,2015-16,,2016-01-11T00:00:00,East,Award,Kia Motors,KIPWK,
2544,LeBron,James,Cleveland Cavaliers,NBA Player of the Week,,2015-16,,2016-03-07T00:00:00,East,Award,Kia Motors,KIPWK,
2544,LeBron,James,Cleveland Cavaliers,NBA Player of the Week,,2015-16,,2016-03-28T00:00:00,East,Award,Kia Motors,KIPWK,
2544,LeBron,James,Cleveland Cavaliers,NBA Player of the Week,,2015-16,,2016-04-04T00:00:00,East,Award,Kia Motors,KIPWK,
2544,LeBron,James,Cleveland Cavaliers,NBA Player of the Week,,2016-17,,2016-10-31T00:00:00,East,Award,Kia Motors,KIPWK,
2544,LeBron,James,Cleveland Cavaliers,NBA Player of the Week,,2016-17,,2016-11-07T00:00:00,East,Award,Kia Motors,KIPWK,
2544,LeBron,James,Cleveland Cavaliers,NBA Player of the Week,,2016-17,,2016-12-12T00:00:00,East,Award,Kia Motors,KIPWK,
2544,LeBron,James,Cleveland Cavaliers,NBA Player of the Week,,2016-17,,2017-02-13T00:00:00,East,Award,Kia Motors,KIPWK,
2544,LeBron,James,Cleveland Cavaliers,NBA Player of the Month,,2016-17,11/1/2016,,East,Award,Kia Motors,KIPMO,
2544,LeBron,James,Cleveland Cavaliers,NBA Player of the Month,,2016-17,2/1/2017,,East,Award,Kia Motors,KIPMO,
2544,LeBron,James,Cleveland Cavaliers,All-NBA,1,2016-17,,,East,Award,Kia Motors,KIANT,
2544,LeBron,James,Cleveland Cavaliers,All-NBA,1,2017-18,,,East,Award,Kia Motors,KIANT,
2544,LeBron,James,Cleveland Cavaliers,NBA Player of the Month,,2017-18,11/1/2017,,East,Award,Kia Motors,KIPMO,
2544,LeBron,James,Cleveland Cavaliers,NBA Player of the Month,,2017-18,12/1/2017,,East,Award,Kia Motors,KIPMO,
2544,LeBron,James,Cleveland Cavaliers,NBA Player of the Month,,2017-18,2/1/2018,,East,Award,Kia Motors,KIPMO,
2544,LeBron,James,Cleveland Cavaliers,NBA Player of the Month,,2017-18,3/1/2018,,East,Award,Kia Motors,KIPMO,
2544,LeBron,James,Cleveland Cavaliers,NBA Player of the Week,,2017-18,,2017-11-27T00:00:00,East,Award,Kia Motors,KIPWK,
2544,LeBron,James,Cleveland Cavaliers,NBA Player of the Week,,2017-18,,2017-12-11T00:00:00,East,Award,Kia Motors,KIPWK,
2544,LeBron,James,Cleveland Cavaliers,NBA Player of the Week,,2017-18,,2018-03-12T00:00:00,East,Award,Kia Motors,KIPWK,
2544,LeBron,James,Cleveland Cavaliers,NBA Player of the Week,,2017-18,,2018-03-19T00:00:00,East,Award,Kia Motors,KIPWK,
2544,LeBron,James,Cleveland Cavaliers,NBA All-Star Most Valuable Player, ,2017-18,,, ,Award,Kia Motors,KAMVP, 
2544,LeBron,James,Los Angeles Lakers,All-NBA,3,2018-19,,,West,Award,Kia Motors,KIANT,
2544,LeBron,James,Los Angeles Lakers,NBA Player of the Week,,2019-20,,2019-12-09T00:00:00,West,Award,Kia Motors,KIPWK,
2544,LeBron,James,Los Angeles Lakers,NBA Player of the Week,,2019-20,,2019-12-30T00:00:00,West,Award,Kia Motors,KIPWK,
2544,LeBron,James,Los Angeles Lakers,NBA Player of the Month,,2019-20,1/1/2020,,West,Award,Kia Motors,KIPMO,
2544,LeBron,James,Los Angeles Lakers,NBA Player of the Month,,2019-20,2/1/2020,,West,Award,Kia Motors,KIPMO,
2544,LeBron,James,Los Angeles Lakers,NBA Player of the Week,,2019-20,,2020-03-02T00:00:00,West,Award,Kia Motors,KIPWK,
2229,Mike,James,Toronto Raptors,NBA Player of the Week,,2005-06,,2006-01-08T00:00:00,East,Award,Kia Motors,KIPWK,
1712,Antawn,Jamison,Washington Wizards,NBA Player of the Week,,2007-08,,2008-03-16T00:00:00,East,Award,Kia Motors,KIPWK,
1712,Antawn,Jamison,Golden State Warriors,All-Rookie Team,2,1998-99,,,1610612744,Award,Kia Motors,KIART,
1712,Antawn,Jamison,Dallas Mavericks,NBA Sixth Man of the Year,,2003-04,,,,Award,Kia Motors,KISMY,
101180,Sarunas,Jasikevicius,Lithuania,Olympic Bronze Medal,,2000,,,,Award,Olympic,Bronze,
101180,Sarunas,Jasikevicius,Lithuania,Olympic Appearance,,2004,,,,Award,Olympic,Appearance,
101180,Sarunas,Jasikevicius,Lithuania,Olympic Appearance,,2008,,,,Award,Olympic,Appearance,
77125,Buddy,Jeannette,,Hall of Fame Inductee,,1994,,,,Award,Hall of Fame,,
77125,Buddy,Jeannette,Baltimore Bullets,All-NBA,2,1947-48,,,1610610024,Award,Kia Motors,KIANT,
2744,Al,Jefferson,Minnesota Timberwolves,NBA Player of the Week,,2007-08,,2008-01-27T00:00:00,West,Award,Kia Motors,KIPWK,
2744,Al,Jefferson,Charlotte Bobcats,NBA Player of the Week,,2013-14,,2014-03-17T00:00:00,East,Award,Kia Motors,KIPWK,
2744,Al,Jefferson,Boston Celtics,NBA Player of the Week,,2006-07,,2007-03-04T00:00:00,West,Award,Kia Motors,KIPWK,
2744,Al,Jefferson,Boston Celtics,All-Rookie Team,2,2004-05,,,1610612738,Award,Kia Motors,KIART,
2744,Al,Jefferson,Utah Jazz,NBA Player of the Week,,2011-12,,2012-04-16T00:00:00,West,Award,Kia Motors,KIPWK,
2744,Al,Jefferson,Charlotte Hornets,All-NBA,3,2013-14,,,1610612766,Award,Kia Motors,KIANT,
2744,Al,Jefferson,Charlotte Bobcats,NBA Player of the Month,,2013-14,3/1/2014,,East,Award,Kia Motors,KIPMO,
2744,Al,Jefferson,Charlotte Bobcats,NBA Player of the Month,,2013-14,4/1/2014,,East,Award,Kia Motors,KIPMO,
2744,Al,Jefferson,Minnesota Timberwolves,NBA Player of the Week,,2008-09,,2009-01-05T00:00:00,West,Award,Kia Motors,KIPWK,
2744,Al,Jefferson,Charlotte Bobcats,NBA Player of the Week,,2013-14,,2014-04-07T00:00:00,East,Award,Kia Motors,KIPWK,
2210,Richard,Jefferson,New Jersey Nets,NBA Player of the Week,,2004-05,,2004-12-12T00:00:00,East,Award,Kia Motors,KIPWK,
2210,Richard,Jefferson,USA,Olympic Bronze Medal,,2004,,,,Award,Olympic,Bronze,
2210,Richard,Jefferson,New Jersey Nets,NBA Player of the Week,,2003-04,,2004-04-05T00:00:00,East,Award,Kia Motors,KIPWK,
2210,Richard,Jefferson,New Jersey Nets,All-Rookie Team,2,2001-02,,,1610612751,Award,Kia Motors,KIART,
2210,Richard,Jefferson,New Jersey Nets,NBA Player of the Week,,2002-03,,2003-03-30T00:00:00,East,Award,Kia Motors,KIPWK,
2210,Richard,Jefferson,New Jersey Nets,NBA Rookie of the Month,,2001-02,01/01/2002,,East,Award,Kia Motors,KIRMO,
201943,Brandon,Jennings,Milwaukee Bucks,NBA Rookie of the Month,,2009-10,03/01/2010,,East,Award,Kia Motors,KIRMO,
201943,Brandon,Jennings,Milwaukee Bucks,All-Rookie Team,1,2009-10,,,1610612749,Award,Kia Motors,KIART,
201943,Brandon,Jennings,Milwaukee Bucks,NBA Rookie of the Month,,2009-10,11/01/2009,,East,Award,Kia Motors,KIRMO,
201943,Brandon,Jennings,Milwaukee Bucks,NBA Player of the Week,,2009-10,,2009-11-16T00:00:00,East,Award,Kia Motors,KIPWK,
201943,Brandon,Jennings,Milwaukee Bucks,NBA Rookie of the Month,,2009-10,01/01/2010,,East,Award,Kia Motors,KIRMO,
201943,Brandon,Jennings,Milwaukee Bucks,NBA Rookie of the Month,,2009-10,12/01/2009,,East,Award,Kia Motors,KIRMO,
201943,Brandon,Jennings,Milwaukee Bucks,NBA Player of the Week,,2012-13,,2012-10-30T00:00:00,East,Award,Kia Motors,KIPWK,
201973,Jonas,Jerebko,Detroit Pistons,All-Rookie Team,2,2009-10,,,1610612765,Award,Kia Motors,KIART,
201973,Jonas,Jerebko,Detroit Pistons,NBA Rookie of the Month,,2009-10,02/01/2010,,East,Award,Kia Motors,KIRMO,
422,Avery,Johnson,San Antonio Spurs,NBA Sportsmanship,,1997-98,,,,Award,Kia Motors,KSPRT,
77141,Dennis,Johnson,Boston Celtics,All-Defensive Team,2,1983-84,,,1610612738,Award,Kia Motors,KIADT,
77141,Dennis,Johnson,Phoenix Suns,All-NBA,1,1980-81,,,1610612756,Award,Kia Motors,KIANT,
77141,Dennis,Johnson,Phoenix Suns,NBA Player of the Week,,1980-81,,1980-12-28T00:00:00,,Award,Kia Motors,KIPWK,
77141,Dennis,Johnson,Boston Celtics,All-Defensive Team,1,1986-87,,,1610612738,Award,Kia Motors,KIADT,
77141,Dennis,Johnson,Boston Celtics,All-Defensive Team,2,1984-85,,,1610612738,Award,Kia Motors,KIADT,
77141,Dennis,Johnson,Seattle SuperSonics,All-NBA,2,1979-80,,,1610612760,Award,Kia Motors,KIANT,
77141,Dennis,Johnson,Seattle SuperSonics,NBA Finals Most Valuable Player,,1978-79,,,,Award,Kia Motors,KFMVP,
77141,Dennis,Johnson,Phoenix Suns,All-Defensive Team,1,1981-82,,,1610612756,Award,Kia Motors,KIADT,
77141,Dennis,Johnson,Seattle SuperSonics,All-Defensive Team,1,1978-79,,,1610612760,Award,Kia Motors,KIADT,
77141,Dennis,Johnson,Boston Celtics,All-Defensive Team,2,1985-86,,,1610612738,Award,Kia Motors,KIADT,
77141,Dennis,Johnson,Seattle SuperSonics,All-Defensive Team,1,1979-80,,,1610612760,Award,Kia Motors,KIADT,
77141,Dennis,Johnson,Seattle SuperSonics,NBA Player of the Week,,1979-80,,1980-01-20T00:00:00,,Award,Kia Motors,KIPWK,
77141,Dennis,Johnson,Phoenix Suns,All-Defensive Team,1,1980-81,,,1610612756,Award,Kia Motors,KIADT,
77141,Dennis,Johnson,,Hall of Fame Inductee,,2010,,,,Award,Hall of Fame,,
77141,Dennis,Johnson,Phoenix Suns,All-Defensive Team,1,1982-83,,,1610612756,Award,Kia Motors,KIADT,
77144,Eddie,Johnson,Phoenix Suns,NBA Sixth Man of the Year,,1988-89,,,,Award,Kia Motors,KISMY,
77144,Eddie,Johnson,Atlanta Hawks,NBA Player of the Week,,1981-82,,1982-02-21T00:00:00,,Award,Kia Motors,KIPWK,
77144,Eddie,Johnson,Sacramento Kings,NBA Player of the Week,,1983-84,,1983-11-06T00:00:00,,Award,Kia Motors,KIPWK,
77144,Eddie,Johnson,Atlanta Hawks,All-Defensive Team,2,1979-80,,,1610612737,Award,Kia Motors,KIADT,
77144,Eddie,Johnson,Atlanta Hawks,All-Defensive Team,2,1978-79,,,1610612737,Award,Kia Motors,KIADT,
77149,George,Johnson,San Antonio Spurs,All-Defensive Team,2,1980-81,,,1610612759,Award,Kia Motors,KIADT,
77150,Gus,Johnson,Baltimore Bullets,All-NBA,2,1970-71,,,1610610024,Award,Kia Motors,KIANT,
77150,Gus,Johnson,Baltimore Bullets,All-NBA,2,1964-65,,,1610610024,Award,Kia Motors,KIANT,
77150,Gus,Johnson,Baltimore Bullets,All-Defensive Team,1,1970-71,,,1610610024,Award,Kia Motors,KIADT,
77150,Gus,Johnson,Baltimore Bullets,All-Rookie Team,1,1963-64,,,1610610024,Award,Kia Motors,KIART,
77150,Gus,Johnson,Baltimore Bullets,All-NBA,2,1969-70,,,1610610024,Award,Kia Motors,KIANT,
77150,Gus,Johnson,Baltimore Bullets,All-NBA,2,1965-66,,,1610610024,Award,Kia Motors,KIANT,
77150,Gus,Johnson,,Hall of Fame Inductee,,2010,,,,Award,Hall of Fame,,
77150,Gus,Johnson,Baltimore Bullets,All-Defensive Team,1,1969-70,,,1610610024,Award,Kia Motors,KIADT,
201274,Ivan,Johnson,Atlanta Hawks,NBA Rookie of the Month,,2011-12,04/01/2012,,East,Award,Kia Motors,KIRMO,
2207,Joe,Johnson,Atlanta Hawks,NBA Player of the Week,,2007-08,,2008-04-06T00:00:00,East,Award,Kia Motors,KIPWK,
2207,Joe,Johnson,Atlanta Hawks,NBA Player of the Week,,2009-10,,2009-11-09T00:00:00,East,Award,Kia Motors,KIPWK,
2207,Joe,Johnson,Atlanta Hawks,NBA Player of the Week,,2007-08,,2007-12-23T00:00:00,East,Award,Kia Motors,KIPWK,
2207,Joe,Johnson,Atlanta Hawks,NBA Player of the Week,,2005-06,,2005-12-19T00:00:00,East,Award,Kia Motors,KIPWK,
2207,Joe,Johnson,Atlanta Hawks,NBA Player of the Week,,2011-12,,2012-03-19T00:00:00,East,Award,Kia Motors,KIPWK,
2207,Joe,Johnson,Brooklyn Nets,NBA Player of the Week,,2013-14,,2014-03-24T00:00:00,East,Award,Kia Motors,KIPWK,
2207,Joe,Johnson,Boston Celtics-Phoenix Suns,All-Rookie Team,2,2001-02,,,1610612756,Award,Kia Motors,KIART,
2207,Joe,Johnson,Atlanta Hawks,All-NBA,3,2009-10,,,1610612737,Award,Kia Motors,KIANT,
2207,Joe,Johnson,Atlanta Hawks,NBA Player of the Week,,2006-07,,2006-11-12T00:00:00,East,Award,Kia Motors,KIPWK,
2207,Joe,Johnson,Atlanta Hawks,NBA Player of the Month,,2007-08,03/01/2008,,East,Award,Kia Motors,KIPMO,
134,Kevin,Johnson,Phoenix Suns,NBA Player of the Week,,1995-96,,1996-04-07T00:00:00,,Award,Kia Motors,KIPWK,
134,Kevin,Johnson,Phoenix Suns,All-NBA,2,1990-91,,,1610612756,Award,Kia Motors,KIANT,
134,Kevin,Johnson,Phoenix Suns,NBA Player of the Week,,1988-89,,1989-03-19T00:00:00,,Award,Kia Motors,KIPWK,
134,Kevin,Johnson,Phoenix Suns,NBA Most Improved Player,,1988-89,,,,Award,Kia Motors,KIMIP,
134,Kevin,Johnson,Phoenix Suns,NBA Player of the Week,,1989-90,,1990-03-18T00:00:00,,Award,Kia Motors,KIPWK,
134,Kevin,Johnson,Phoenix Suns,NBA Player of the Month,,1988-89,02/01/1989,,,Award,Kia Motors,KIPMO,
134,Kevin,Johnson,Phoenix Suns,All-NBA,2,1989-90,,,1610612756,Award,Kia Motors,KIANT,
134,Kevin,Johnson,Phoenix Suns,All-NBA,2,1988-89,,,1610612756,Award,Kia Motors,KIANT,
134,Kevin,Johnson,Phoenix Suns,NBA Player of the Week,,1996-97,,1997-03-30T00:00:00,,Award,Kia Motors,KIPWK,
134,Kevin,Johnson,Phoenix Suns,NBA Player of the Month,,1996-97,04/01/1997,,,Award,Kia Motors,KIPMO,
134,Kevin,Johnson,Phoenix Suns,All-NBA,2,1993-94,,,1610612756,Award,Kia Motors,KIANT,
134,Kevin,Johnson,Phoenix Suns,NBA Player of the Week,,1990-91,,1990-12-16T00:00:00,,Award,Kia Motors,KIPWK,
134,Kevin,Johnson,Phoenix Suns,NBA Rookie of the Month,,1987-88,04/01/1988,,,Award,Kia Motors,KIRMO,
134,Kevin,Johnson,Phoenix Suns,J. Walter Kennedy Citizenship,,1990-91,,,,Award,Kia Motors,KIWKC,
134,Kevin,Johnson,Phoenix Suns,All-NBA,3,1991-92,,,1610612756,Award,Kia Motors,KIANT,
913,Larry,Johnson,New Orleans Hornets,NBA Player of the Week,,1994-95,,1995-01-15T00:00:00,,Award,Kia Motors,KIPWK,
913,Larry,Johnson,Charlotte Hornets,All-NBA,2,1992-93,,,1610612740,Award,Kia Motors,KIANT,
913,Larry,Johnson,New Orleans Hornets,NBA Player of the Week,,1992-93,,1993-04-25T00:00:00,,Award,Kia Motors,KIPWK,
913,Larry,Johnson,New Orleans Hornets,NBA Player of the Week,,1992-93,,1993-02-14T00:00:00,,Award,Kia Motors,KIPWK,
913,Larry,Johnson,Charlotte Hornets,All-Rookie Team,1,1991-92,,,1610612740,Award,Kia Motors,KIART,
913,Larry,Johnson,Charlotte Hornets,NBA Rookie of the Month,,1991-92,02/01/1992,,,Award,Kia Motors,KIRMO,
913,Larry,Johnson,Charlotte Hornets,NBA Rookie of the Month,,1991-92,03/01/1992,,,Award,Kia Motors,KIRMO,
913,Larry,Johnson,Charlotte Hornets,NBA Rookie of the Month,,1991-92,12/01/1991,,,Award,Kia Motors,KIRMO,
913,Larry,Johnson,Charlotte Hornets,NBA Rookie of the Year,,1991-92,,,,Award,Kia Motors,KIROY,
913,Larry,Johnson,Charlotte Hornets,NBA Sporting News Rookie of the Year,,1991-92,,,,Award,Sporting News,SNROY,
913,Larry,Johnson,Charlotte Hornets,NBA Player of the Week,,1991-92,,1992-03-22T00:00:00,,Award,Kia Motors,KIPWK,
77142,Magic,Johnson,Los Angeles Lakers,NBA Player of the Month,,1986-87,03/01/1987,,,Award,Kia Motors,KIPMO,
77142,Magic,Johnson,Los Angeles Lakers,NBA Player of the Week,,1982-83,,1983-03-13T00:00:00,,Award,Kia Motors,KIPWK,
77142,Magic,Johnson,Los Angeles Lakers,NBA Player of the Week,,1989-90,,1990-04-15T00:00:00,,Award,Kia Motors,KIPWK,
77142,Magic,Johnson,Los Angeles Lakers,NBA Player of the Week,,1982-83,,1983-04-10T00:00:00,,Award,Kia Motors,KIPWK,
77142,Magic,Johnson,Los Angeles Lakers,NBA Player of the Week,,1988-89,,1988-12-04T00:00:00,,Award,Kia Motors,KIPWK,
77142,Magic,Johnson,Los Angeles Lakers,NBA Player of the Week,,1986-87,,1986-12-21T00:00:00,,Award,Kia Motors,KIPWK,
77142,Magic,Johnson,Los Angeles Lakers,All-NBA,1,1989-90,,,1610612747,Award,Kia Motors,KIANT,
77142,Magic,Johnson,Los Angeles Lakers,IBM Award,,1983-84,,,,Award,IBM,IBMAW,
77142,Magic,Johnson,Los Angeles Lakers,All-NBA,1,1983-84,,,1610612747,Award,Kia Motors,KIANT,
77142,Magic,Johnson,Los Angeles Lakers,NBA Player of the Week,,1990-91,,1991-04-07T00:00:00,,Award,Kia Motors,KIPWK,
77142,Magic,Johnson,Los Angeles Lakers,All-NBA,2,1981-82,,,1610612747,Award,Kia Motors,KIANT,
77142,Magic,Johnson,Los Angeles Lakers,NBA Player of the Week,,1984-85,,1985-02-17T00:00:00,,Award,Kia Motors,KIPWK,
77142,Magic,Johnson,Los Angeles Lakers,NBA Player of the Week,,1979-80,,1979-11-11T00:00:00,,Award,Kia Motors,KIPWK,
77142,Magic,Johnson,Los Angeles Lakers,NBA Player of the Month,,1986-87,12/01/1986,,,Award,Kia Motors,KIPMO,
77142,Magic,Johnson,Los Angeles Lakers,All-NBA,1,1984-85,,,1610612747,Award,Kia Motors,KIANT,
77142,Magic,Johnson,Los Angeles Lakers,All-NBA,1,1985-86,,,1610612747,Award,Kia Motors,KIANT,
77142,Magic,Johnson,Los Angeles Lakers,NBA All-Star Most Valuable Player,,1989-90,,,,Award,Kia Motors,KAMVP,
77142,Magic,Johnson,Los Angeles Lakers,NBA Finals Most Valuable Player,,1981-82,,,,Award,Kia Motors,KFMVP,
77142,Magic,Johnson,Los Angeles Lakers,NBA Player of the Month,,1984-85,02/01/1985,,,Award,Kia Motors,KIPMO,
77142,Magic,Johnson,Los Angeles Lakers,NBA Most Valuable Player,,1988-89,,,,Award,Kia Motors,KIMVP,
77142,Magic,Johnson,Los Angeles Lakers,NBA Finals Most Valuable Player,,1979-80,,,,Award,Kia Motors,KFMVP,
77142,Magic,Johnson,Los Angeles Lakers,All-NBA,1,1982-83,,,1610612747,Award,Kia Motors,KIANT,
77142,Magic,Johnson,Los Angeles Lakers,All-Rookie Team,1,1979-80,,,1610612747,Award,Kia Motors,KIART,
77142,Magic,Johnson,Los Angeles Lakers,NBA Player of the Week,,1985-86,,1986-03-09T00:00:00,,Award,Kia Motors,KIPWK,
77142,Magic,Johnson,Los Angeles Lakers,NBA Player of the Week,,1986-87,,1987-03-08T00:00:00,,Award,Kia Motors,KIPWK,
77142,Magic,Johnson,Los Angeles Lakers,J. Walter Kennedy Citizenship,,1991-92,,,,Award,Kia Motors,KIWKC,
77142,Magic,Johnson,Los Angeles Lakers,NBA Player of the Month,,1989-90,02/01/1990,,,Award,Kia Motors,KIPMO,
77142,Magic,Johnson,Los Angeles Lakers,NBA Player of the Month,,1983-84,11/01/1983,,,Award,Kia Motors,KIPMO,
77142,Magic,Johnson,USA,Olympic Gold Medal,,1992,,,,Award,Olympic,Gold,
77142,Magic,Johnson,Los Angeles Lakers,All-NBA,1,1988-89,,,1610612747,Award,Kia Motors,KIANT,
77142,Magic,Johnson,Los Angeles Lakers,NBA Player of the Week,,1987-88,,1987-12-13T00:00:00,,Award,Kia Motors,KIPWK,
77142,Magic,Johnson,Los Angeles Lakers,NBA Sporting News Most Valuable Player of the Year,,1986-87,,,,Award,Sporting News,SNMVP,
77142,Magic,Johnson,Los Angeles Lakers,NBA Most Valuable Player,,1989-90,,,,Award,Kia Motors,KIMVP,
77142,Magic,Johnson,Los Angeles Lakers,NBA Player of the Week,,1986-87,,1987-02-15T00:00:00,,Award,Kia Motors,KIPWK,
77142,Magic,Johnson,Los Angeles Lakers,All-NBA,1,1986-87,,,1610612747,Award,Kia Motors,KIANT,
77142,Magic,Johnson,Los Angeles Lakers,NBA Player of the Week,,1983-84,,1983-11-13T00:00:00,,Award,Kia Motors,KIPWK,
77142,Magic,Johnson,Los Angeles Lakers,NBA Most Valuable Player,,1986-87,,,,Award,Kia Motors,KIMVP,
77142,Magic,Johnson,Los Angeles Lakers,NBA Player of the Week,,1986-87,,1987-03-22T00:00:00,,Award,Kia Motors,KIPWK,
77142,Magic,Johnson,,Hall of Fame Inductee,,2002,,,,Award,Hall of Fame,,
77142,Magic,Johnson,Los Angeles Lakers,NBA Player of the Week,,1983-84,,1984-02-26T00:00:00,,Award,Kia Motors,KIPWK,
77142,Magic,Johnson,Los Angeles Lakers,All-NBA,1,1990-91,,,1610612747,Award,Kia Motors,KIANT,
